Entity,Frequency,Entity Type,Year,Month,Day,Latitude,Longitude,Country,City,News Source
Mariupol,1,LOC,2022,3,22,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
Ukraine,157,GPE,2022,3,23,49.4871968,31.2718321,Ukraine,,aljazeera
Russia,138,GPE,2022,3,23,64.6863136,97.7453061,Russia,,aljazeera
US,30,GPE,2022,3,23,39.7837304,-100.445882,United States,,aljazeera
Moscow,28,GPE,2022,3,23,55.7504461,37.6174943,Russia,Moscow,aljazeera
UK,17,GPE,2022,3,23,54.7023545,-3.2765753,United Kingdom,Allerdale,aljazeera
Brussels,13,GPE,2022,3,23,50.8465573,4.351697,Belgium,Brussels,aljazeera
Mariupol,10,GPE,2022,3,23,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
Ukrainian,8,GPE,2022,3,23,,,,,aljazeera
China,7,GPE,2022,3,23,35.000074,104.999927,China,,aljazeera
Bulgaria,6,GPE,2022,3,23,42.6073975,25.4856617,Bulgaria,,aljazeera
Kyiv,6,GPE,2022,3,23,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Poland,6,GPE,2022,3,23,52.215933,19.134422,Poland,,aljazeera
Belgium,6,GPE,2022,3,23,50.6402809,4.6667145,Belgium,,aljazeera
G7,4,GPE,2022,3,23,40.85025125,-8.283197430858417,Portugal,,aljazeera
Macron,4,GPE,2022,3,23,41.0062945,39.7273072,Turkey,Trabzon,aljazeera
Syria,4,GPE,2022,3,23,34.6401861,39.0494106,Syria,,aljazeera
Belarus,4,GPE,2022,3,23,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,aljazeera
Washington,4,GPE,2022,3,23,38.8950368,-77.0365427,United States,Washington,aljazeera
Japan,4,GPE,2022,3,23,36.5748441,139.2394179,Japan,Kiryu,aljazeera
Canada,3,GPE,2022,3,23,61.0666922,-107.991707,Canada,,aljazeera
Kyiv,12,LOC,2022,3,23,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Europe,7,LOC,2022,3,23,51.0,10.0,Germany,,aljazeera
the Black Sea,3,LOC,2022,3,23,52.0687719,4.2778376,Netherlands,The Hague,aljazeera
Biden,2,LOC,2022,3,23,5.2290543,-1.0078989,Ghana,,aljazeera
the Middle East,1,LOC,2022,3,23,42.3638002,-71.1013814,United States,Cambridge,aljazeera
West,1,LOC,2022,3,23,0.5090396,34.5731341,Kenya,,aljazeera
Black Sea,1,LOC,2022,3,23,43.87280435,33.99381558677739,,,aljazeera
eastern Europe,1,LOC,2022,3,23,41.836891800000004,22.52384962142576,North Macedonia,,aljazeera
Mariupol,1,LOC,2022,3,23,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
the Crimean Peninsula,1,LOC,2022,3,23,,,,,aljazeera
Anadolu,1,LOC,2022,3,23,38.9528714,35.49971671252176,Turkey,,aljazeera
Eastern Europe,1,LOC,2022,3,23,41.836891800000004,22.52384962142576,North Macedonia,,aljazeera
Azov Sea,1,LOC,2022,3,23,46.196729,36.73570655151333,,,aljazeera
Berdyansk,1,LOC,2022,3,23,46.755678,36.7887623,Ukraine,Berdiansk,aljazeera
the Sea of Azov,1,LOC,2022,3,23,,,,,aljazeera
east,1,LOC,2022,3,23,12.2527495,0.8736106,Burkina Faso,,aljazeera
northeast,1,LOC,2022,3,23,21.928672050000003,105.98637605162554,Vietnam,,aljazeera
Podil,1,LOC,2022,3,23,50.469128,30.516624,Ukraine,Kyiv,aljazeera
Avtovaz,1,LOC,2022,3,23,47.9646728,37.85981076230921,Ukraine,Donetsk,aljazeera
Ukraine,133,GPE,2022,3,24,49.4871968,31.2718321,Ukraine,,aljazeera
Russia,110,GPE,2022,3,24,64.6863136,97.7453061,Russia,,aljazeera
US,34,GPE,2022,3,24,39.7837304,-100.445882,United States,,aljazeera
Moscow,25,GPE,2022,3,24,55.7504461,37.6174943,Russia,Moscow,aljazeera
Mariupol,14,GPE,2022,3,24,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
Biden,10,GPE,2022,3,24,5.2290543,-1.0078989,Ghana,,aljazeera
Mexico,9,GPE,2022,3,24,23.6585116,-102.0077097,Mexico,,aljazeera
UK,8,GPE,2022,3,24,54.7023545,-3.2765753,United Kingdom,Allerdale,aljazeera
France,6,GPE,2022,3,24,46.603354,1.8883335,France,,aljazeera
Brussels,6,GPE,2022,3,24,50.8465573,4.351697,Belgium,Brussels,aljazeera
Chernobyl,6,GPE,2022,3,24,51.2705477,30.2195609,Ukraine,,aljazeera
Kyiv,6,GPE,2022,3,24,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Poland,6,GPE,2022,3,24,52.215933,19.134422,Poland,,aljazeera
Germany,6,GPE,2022,3,24,51.0834196,10.4234469,Germany,Unstrut-Hainich,aljazeera
Macron,5,GPE,2022,3,24,41.0062945,39.7273072,Turkey,Trabzon,aljazeera
China,5,GPE,2022,3,24,35.000074,104.999927,China,,aljazeera
Washington,5,GPE,2022,3,24,38.8950368,-77.0365427,United States,Washington,aljazeera
Luhansk,5,GPE,2022,3,24,49.2724587,38.9150477,Ukraine,,aljazeera
Canada,5,GPE,2022,3,24,61.0666922,-107.991707,Canada,,aljazeera
Donbas,4,GPE,2022,3,24,49.4183248,17.310880143943606,Czechia,,aljazeera
Kyiv,14,LOC,2022,3,24,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Europe,7,LOC,2022,3,24,51.0,10.0,Germany,,aljazeera
West,3,LOC,2022,3,24,0.5090396,34.5731341,Kenya,,aljazeera
Middle East,2,LOC,2022,3,24,39.3014159,-76.5888477,United States,Baltimore,aljazeera
the Sea of Azov,1,LOC,2022,3,24,,,,,aljazeera
Central Asia,1,LOC,2022,3,24,39.4009215,72.8676621,Kyrgyzstan,,aljazeera
Donhas,1,LOC,2022,3,24,,,,,aljazeera
G7,1,LOC,2022,3,24,40.85025125,-8.283197430858417,Portugal,,aljazeera
the Crimea Peninsula,1,LOC,2022,3,24,19.5111366,-99.1817252,Mexico,Tlalnepantla,aljazeera
Pacific island,1,LOC,2022,3,24,45.0015763,-1.1998453,France,,aljazeera
the Europa Building,1,LOC,2022,3,24,32.07763745,34.789128249121774,Israel,Tel Aviv-Yafo,aljazeera
the Desna River,1,LOC,2022,3,24,,,,,aljazeera
Chornoby,1,LOC,2022,3,24,42.3038353,-82.8871862,Canada,,aljazeera
the Middle East,1,LOC,2022,3,24,42.3638002,-71.1013814,United States,Cambridge,aljazeera
Ukraine,63,GPE,2022,3,25,49.4871968,31.2718321,Ukraine,,aljazeera
Russia,55,GPE,2022,3,25,64.6863136,97.7453061,Russia,,aljazeera
US,19,GPE,2022,3,25,39.7837304,-100.445882,United States,,aljazeera
Warsaw,10,GPE,2022,3,25,52.2319581,21.0067249,Poland,Warsaw,aljazeera
Moscow,9,GPE,2022,3,25,55.7504461,37.6174943,Russia,Moscow,aljazeera
Japan,7,GPE,2022,3,25,36.5748441,139.2394179,Japan,Kiryu,aljazeera
Donbas,6,GPE,2022,3,25,49.4183248,17.310880143943606,Czechia,,aljazeera
Biden,5,GPE,2022,3,25,5.2290543,-1.0078989,Ghana,,aljazeera
Poland,5,GPE,2022,3,25,52.215933,19.134422,Poland,,aljazeera
Mariupol,5,GPE,2022,3,25,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
Qatar,5,GPE,2022,3,25,25.3336984,51.2295295,Qatar,,aljazeera
Lviv,4,GPE,2022,3,25,49.841952,24.0315921,Ukraine,,aljazeera
Chernobyl,3,GPE,2022,3,25,51.2705477,30.2195609,Ukraine,,aljazeera
Hiroshima,3,GPE,2022,3,25,34.3916058,132.4518156,Japan,Hiroshima,aljazeera
Rzeszow,2,GPE,2022,3,25,50.013064,22.016143457294312,Poland,,aljazeera
Chernihiv,2,GPE,2022,3,25,51.272593,31.7417235,Ukraine,,aljazeera
the Soviet Union,2,GPE,2022,3,25,44.423953,34.0547074,Ukraine,,aljazeera
Lviv city,2,GPE,2022,3,25,49.84823555,24.010960304611388,Ukraine,Lviv,aljazeera
Kishida,2,GPE,2022,3,25,35.4610773,134.4770731,Japan,,aljazeera
Doha,2,GPE,2022,3,25,25.2856329,51.5264162,Qatar,Doha,aljazeera
Kyiv,11,LOC,2022,3,25,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Europe,4,LOC,2022,3,25,51.0,10.0,Germany,,aljazeera
West,1,LOC,2022,3,25,0.5090396,34.5731341,Kenya,,aljazeera
the Black Sea,1,LOC,2022,3,25,52.0687719,4.2778376,Netherlands,The Hague,aljazeera
Biden,1,LOC,2022,3,25,5.2290543,-1.0078989,Ghana,,aljazeera
Eastern Military District,1,LOC,2022,3,25,59.3334319,137.38882719604007,Russia,,aljazeera
the Kuril Islands,1,LOC,2022,3,25,23.80216945,90.39791171661899,Bangladesh,Dhaka,aljazeera
Ukraine,106,GPE,2022,3,26,49.4871968,31.2718321,Ukraine,,aljazeera
Russia,66,GPE,2022,3,26,64.6863136,97.7453061,Russia,,aljazeera
Moscow,13,GPE,2022,3,26,55.7504461,37.6174943,Russia,Moscow,aljazeera
US,10,GPE,2022,3,26,39.7837304,-100.445882,United States,,aljazeera
Ukrainian,8,GPE,2022,3,26,,,,,aljazeera
Poland,7,GPE,2022,3,26,52.215933,19.134422,Poland,,aljazeera
France,6,GPE,2022,3,26,46.603354,1.8883335,France,,aljazeera
London,6,GPE,2022,3,26,51.5073219,-0.1276474,United Kingdom,Westminster,aljazeera
Belarus,5,GPE,2022,3,26,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,aljazeera
Turkey,5,GPE,2022,3,26,38.9597594,34.9249653,Turkey,Akarca Köyü,aljazeera
Mariupol,5,GPE,2022,3,26,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
Warsaw,4,GPE,2022,3,26,52.2319581,21.0067249,Poland,Warsaw,aljazeera
Qatar,4,GPE,2022,3,26,25.3336984,51.2295295,Qatar,,aljazeera
Kyiv,3,GPE,2022,3,26,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Germany,3,GPE,2022,3,26,51.0834196,10.4234469,Germany,Unstrut-Hainich,aljazeera
Donbas,3,GPE,2022,3,26,49.4183248,17.310880143943606,Czechia,,aljazeera
Chernobyl,3,GPE,2022,3,26,51.2705477,30.2195609,Ukraine,,aljazeera
Rockets,2,GPE,2022,3,26,29.75074725,-95.36223151477087,United States,Houston,aljazeera
Macron,2,GPE,2022,3,26,41.0062945,39.7273072,Turkey,Trabzon,aljazeera
UK,2,GPE,2022,3,26,54.7023545,-3.2765753,United Kingdom,Allerdale,aljazeera
Europe,5,LOC,2022,3,26,51.0,10.0,Germany,,aljazeera
Kyiv,3,LOC,2022,3,26,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
West,2,LOC,2022,3,26,0.5090396,34.5731341,Kenya,,aljazeera
Atlantic,2,LOC,2022,3,26,41.403691,-95.0138705,United States,,aljazeera
eastern Europe,1,LOC,2022,3,26,41.836891800000004,22.52384962142576,North Macedonia,,aljazeera
the Crimean Peninsula,1,LOC,2022,3,26,,,,,aljazeera
Black Sea,1,LOC,2022,3,26,43.87280435,33.99381558677739,,,aljazeera
Baltic,1,LOC,2022,3,26,43.761363,-96.740329,United States,,aljazeera
Video,1,LOC,2022,3,26,-4.713918,-40.075643,Brazil,,aljazeera
Sumy,1,LOC,2022,3,26,50.90007875,34.809040734367024,Ukraine,Sumy,aljazeera
Ukraine,102,GPE,2022,3,27,49.4871968,31.2718321,Ukraine,,aljazeera
Russia,82,GPE,2022,3,27,64.6863136,97.7453061,Russia,,aljazeera
Moscow,23,GPE,2022,3,27,55.7504461,37.6174943,Russia,Moscow,aljazeera
Turkey,12,GPE,2022,3,27,38.9597594,34.9249653,Turkey,Akarca Köyü,aljazeera
Chernobyl,10,GPE,2022,3,27,51.2705477,30.2195609,Ukraine,,aljazeera
Germany,10,GPE,2022,3,27,51.0834196,10.4234469,Germany,Unstrut-Hainich,aljazeera
Kyiv,9,GPE,2022,3,27,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Mariupol,8,GPE,2022,3,27,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
US,6,GPE,2022,3,27,39.7837304,-100.445882,United States,,aljazeera
Ukrainian,5,GPE,2022,3,27,,,,,aljazeera
Poland,5,GPE,2022,3,27,52.215933,19.134422,Poland,,aljazeera
China,5,GPE,2022,3,27,35.000074,104.999927,China,,aljazeera
ALJAZEERA,4,GPE,2022,3,27,33.5514281,36.2118937,Syria,,aljazeera
UKRAINE,4,GPE,2022,3,27,49.4871968,31.2718321,Ukraine,,aljazeera
UK,4,GPE,2022,3,27,54.7023545,-3.2765753,United Kingdom,Allerdale,aljazeera
Italy,4,GPE,2022,3,27,42.6384261,12.674297,Italy,Terni,aljazeera
Vinnytsia,4,GPE,2022,3,27,48.8990315,28.516068,Ukraine,,aljazeera
Luhansk,4,GPE,2022,3,27,49.2724587,38.9150477,Ukraine,,aljazeera
Donbas,3,GPE,2022,3,27,49.4183248,17.310880143943606,Czechia,,aljazeera
Warsaw,3,GPE,2022,3,27,52.2319581,21.0067249,Poland,Warsaw,aljazeera
Kyiv,5,LOC,2022,3,27,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Europe,4,LOC,2022,3,27,51.0,10.0,Germany,,aljazeera
Mariupol,2,LOC,2022,3,27,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
Luhansk,1,LOC,2022,3,27,49.2724587,38.9150477,Ukraine,,aljazeera
Western Europe,1,LOC,2022,3,27,-33.9797952,18.5816802,South Africa,,aljazeera
Black Sea,1,LOC,2022,3,27,43.87280435,33.99381558677739,,,aljazeera
the Black Sea,1,LOC,2022,3,27,52.0687719,4.2778376,Netherlands,The Hague,aljazeera
Siberia,1,LOC,2022,3,27,60.0,100.0,Russia,,aljazeera
West,1,LOC,2022,3,27,0.5090396,34.5731341,Kenya,,aljazeera
Ukraine,115,GPE,2022,3,28,49.4871968,31.2718321,Ukraine,,aljazeera
Russia,102,GPE,2022,3,28,64.6863136,97.7453061,Russia,,aljazeera
US,22,GPE,2022,3,28,39.7837304,-100.445882,United States,,aljazeera
Moscow,21,GPE,2022,3,28,55.7504461,37.6174943,Russia,Moscow,aljazeera
France,11,GPE,2022,3,28,46.603354,1.8883335,France,,aljazeera
Kyiv,10,GPE,2022,3,28,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Istanbul,10,GPE,2022,3,28,41.0091982,28.9662187,Turkey,Istanbul,aljazeera
Mariupol,9,GPE,2022,3,28,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
UK,9,GPE,2022,3,28,54.7023545,-3.2765753,United Kingdom,Allerdale,aljazeera
Germany,8,GPE,2022,3,28,51.0834196,10.4234469,Germany,Unstrut-Hainich,aljazeera
Turkey,8,GPE,2022,3,28,38.9597594,34.9249653,Turkey,Akarca Köyü,aljazeera
UKRAINE,5,GPE,2022,3,28,49.4871968,31.2718321,Ukraine,,aljazeera
Washington,4,GPE,2022,3,28,38.8950368,-77.0365427,United States,Washington,aljazeera
Italy,4,GPE,2022,3,28,42.6384261,12.674297,Italy,Terni,aljazeera
Macron,4,GPE,2022,3,28,41.0062945,39.7273072,Turkey,Trabzon,aljazeera
Poland,4,GPE,2022,3,28,52.215933,19.134422,Poland,,aljazeera
Donetsk,3,GPE,2022,3,28,48.0158753,37.8013407,Ukraine,Donetsk,aljazeera
the United States,3,GPE,2022,3,28,29.6330078,-97.98859404468138,United States,,aljazeera
Ukrainian,3,GPE,2022,3,28,,,,,aljazeera
Canada,3,GPE,2022,3,28,61.0666922,-107.991707,Canada,,aljazeera
Kyiv,9,LOC,2022,3,28,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Europe,6,LOC,2022,3,28,51.0,10.0,Germany,,aljazeera
Asia,3,LOC,2022,3,28,51.2086975,89.2343748,Russia,,aljazeera
West,2,LOC,2022,3,28,0.5090396,34.5731341,Kenya,,aljazeera
Africa,2,LOC,2022,3,28,11.5024338,17.7578122,Chad,,aljazeera
Mykolayiv,2,LOC,2022,3,28,46.9380295,32.0626947,Ukraine,Mykolaiv,aljazeera
Latin America,1,LOC,2022,3,28,48.84774885,2.351138358927914,France,Paris,aljazeera
the Middle East,1,LOC,2022,3,28,42.3638002,-71.1013814,United States,Cambridge,aljazeera
Canary Wharf,1,LOC,2022,3,28,51.5048954,-0.0190006,United Kingdom,London,aljazeera
the Crimean Peninsula,1,LOC,2022,3,28,,,,,aljazeera
Biden,1,LOC,2022,3,28,5.2290543,-1.0078989,Ghana,,aljazeera
East,1,LOC,2022,3,28,12.2527495,0.8736106,Burkina Faso,,aljazeera
West Western,1,LOC,2022,3,28,0.5090396,34.5731341,Kenya,,aljazeera
the Black Sea,1,LOC,2022,3,28,52.0687719,4.2778376,Netherlands,The Hague,aljazeera
Eastern Europe,1,LOC,2022,3,28,41.836891800000004,22.52384962142576,North Macedonia,,aljazeera
Ukraine,146,GPE,2022,3,29,49.4871968,31.2718321,Ukraine,,aljazeera
Russia,110,GPE,2022,3,29,64.6863136,97.7453061,Russia,,aljazeera
Moscow,31,GPE,2022,3,29,55.7504461,37.6174943,Russia,Moscow,aljazeera
US,21,GPE,2022,3,29,39.7837304,-100.445882,United States,,aljazeera
Mariupol,17,GPE,2022,3,29,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
Kyiv,10,GPE,2022,3,29,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Donetsk,9,GPE,2022,3,29,48.0158753,37.8013407,Ukraine,Donetsk,aljazeera
UK,9,GPE,2022,3,29,54.7023545,-3.2765753,United Kingdom,Allerdale,aljazeera
Ukrainian,9,GPE,2022,3,29,,,,,aljazeera
China,8,GPE,2022,3,29,35.000074,104.999927,China,,aljazeera
Poland,7,GPE,2022,3,29,52.215933,19.134422,Poland,,aljazeera
Norway,7,GPE,2022,3,29,60.5000209,9.0999715,Norway,,aljazeera
Germany,6,GPE,2022,3,29,51.0834196,10.4234469,Germany,Unstrut-Hainich,aljazeera
Chernobyl,5,GPE,2022,3,29,51.2705477,30.2195609,Ukraine,,aljazeera
Chernihiv,4,GPE,2022,3,29,51.272593,31.7417235,Ukraine,,aljazeera
Belarus,4,GPE,2022,3,29,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,aljazeera
Turkey,4,GPE,2022,3,29,38.9597594,34.9249653,Turkey,Akarca Köyü,aljazeera
Vinnytsia,4,GPE,2022,3,29,48.8990315,28.516068,Ukraine,,aljazeera
Finland,4,GPE,2022,3,29,63.2467777,25.9209164,Finland,,aljazeera
Estonia,4,GPE,2022,3,29,58.7523778,25.3319078,Estonia,,aljazeera
Kyiv,15,LOC,2022,3,29,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Europe,13,LOC,2022,3,29,51.0,10.0,Germany,,aljazeera
Mariupol,3,LOC,2022,3,29,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
Snake Island,2,LOC,2022,3,29,44.4773207,-78.37691794270614,Canada,,aljazeera
the Black Sea,2,LOC,2022,3,29,52.0687719,4.2778376,Netherlands,The Hague,aljazeera
West,2,LOC,2022,3,29,0.5090396,34.5731341,Kenya,,aljazeera
Chernoby,1,LOC,2022,3,29,,,,,aljazeera
Viasat,1,LOC,2022,3,29,39.201270949999994,-77.27017272824644,United States,Germantown,aljazeera
Eastern Europe,1,LOC,2022,3,29,41.836891800000004,22.52384962142576,North Macedonia,,aljazeera
Baltic,1,LOC,2022,3,29,43.761363,-96.740329,United States,,aljazeera
the Middle East,1,LOC,2022,3,29,42.3638002,-71.1013814,United States,Cambridge,aljazeera
the Crimean peninsula,1,LOC,2022,3,29,,,,,aljazeera
Starokostiantyniv,1,LOC,2022,3,29,49.756163,27.2087889,Ukraine,,aljazeera
Mvkolaiv,1,LOC,2022,3,29,,,,,aljazeera
Poltava,1,LOC,2022,3,29,49.8607809,33.7498787,Ukraine,,aljazeera
Left Bank,1,LOC,2022,3,29,-41.2924495,174.7753649,New Zealand,Wellington,aljazeera
Hero,1,LOC,2022,3,29,43.591422,3.3553309364095925,France,,aljazeera
Black Sea,1,LOC,2022,3,29,43.87280435,33.99381558677739,,,aljazeera
the Horn of Africa,1,LOC,2022,3,29,53.8069525,-1.5258351842268727,United Kingdom,Leeds,aljazeera
Russia,92,GPE,2022,3,30,64.6863136,97.7453061,Russia,,aljazeera
Ukraine,86,GPE,2022,3,30,49.4871968,31.2718321,Ukraine,,aljazeera
Moscow,18,GPE,2022,3,30,55.7504461,37.6174943,Russia,Moscow,aljazeera
Mariupol,16,GPE,2022,3,30,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
US,15,GPE,2022,3,30,39.7837304,-100.445882,United States,,aljazeera
UK,11,GPE,2022,3,30,54.7023545,-3.2765753,United Kingdom,Allerdale,aljazeera
India,6,GPE,2022,3,30,22.3511148,78.6677428,India,,aljazeera
Zaporizhzhia,5,GPE,2022,3,30,47.8507859,35.1182867,Ukraine,Zaporizhzhia,aljazeera
Germany,5,GPE,2022,3,30,51.0834196,10.4234469,Germany,Unstrut-Hainich,aljazeera
Vinnytsia,5,GPE,2022,3,30,48.8990315,28.516068,Ukraine,,aljazeera
Donbas,4,GPE,2022,3,30,49.4183248,17.310880143943606,Czechia,,aljazeera
Georgia,4,GPE,2022,3,30,32.3293809,-83.1137366,United States,,aljazeera
Istanbul,4,GPE,2022,3,30,41.0091982,28.9662187,Turkey,Istanbul,aljazeera
Turkey,4,GPE,2022,3,30,38.9597594,34.9249653,Turkey,Akarca Köyü,aljazeera
The United Kingdom,3,GPE,2022,3,30,52.45777545,-1.869209938214711,United Kingdom,Birmingham,aljazeera
Lithuania,3,GPE,2022,3,30,55.3500003,23.7499997,Lithuania,,aljazeera
Denmark,3,GPE,2022,3,30,55.670249,10.3333283,Denmark,,aljazeera
Donetsk,3,GPE,2022,3,30,48.0158753,37.8013407,Ukraine,Donetsk,aljazeera
Britain,2,GPE,2022,3,30,54.31536155,-1.9180234948012402,United Kingdom,Richmondshire,aljazeera
Brussels,2,GPE,2022,3,30,50.8465573,4.351697,Belgium,Brussels,aljazeera
Europe,8,LOC,2022,3,30,51.0,10.0,Germany,,aljazeera
Kyiv,4,LOC,2022,3,30,50.4500336,30.5241361,Ukraine,Kyiv,aljazeera
Black Sea,2,LOC,2022,3,30,43.87280435,33.99381558677739,,,aljazeera
the Black Sea,2,LOC,2022,3,30,52.0687719,4.2778376,Netherlands,The Hague,aljazeera
Dnipro,2,LOC,2022,3,30,51.9191343,30.8243039,Ukraine,,aljazeera
Mariupol,1,LOC,2022,3,30,47.0957648,37.5499621,Ukraine,Mariupol,aljazeera
Siberia,1,LOC,2022,3,30,60.0,100.0,Russia,,aljazeera
Google Earth,1,LOC,2022,3,30,-7.9231631,112.6016081,Indonesia,,aljazeera
Arctic,1,LOC,2022,3,30,42.1856379,-75.4143448,United States,,aljazeera
eastern Kharkiv region,1,LOC,2022,3,30,49.7188573,37.6109463,Ukraine,,aljazeera
Asia,1,LOC,2022,3,30,51.2086975,89.2343748,Russia,,aljazeera
South Ossetia,1,LOC,2022,3,30,42.3476344,44.0979465,Georgia,,aljazeera
West,1,LOC,2022,3,30,0.5090396,34.5731341,Kenya,,aljazeera
Latin America,1,LOC,2022,3,30,48.84774885,2.351138358927914,France,Paris,aljazeera
the Middle East,1,LOC,2022,3,30,42.3638002,-71.1013814,United States,Cambridge,aljazeera
Southeast Asia,1,LOC,2022,3,30,51.3305381,12.3786243,Germany,Leipzig,aljazeera
Africa,1,LOC,2022,3,30,11.5024338,17.7578122,Chad,,aljazeera
Ukraine,68,GPE,2022,3,1,49.4871968,31.2718321,Ukraine,,cnn
Russia,66,GPE,2022,3,1,64.6863136,97.7453061,Russia,,cnn
US,42,GPE,2022,3,1,39.7837304,-100.445882,United States,,cnn
Kyiv,8,GPE,2022,3,1,50.4500336,30.5241361,Ukraine,Kyiv,cnn
UK,8,GPE,2022,3,1,54.7023545,-3.2765753,United Kingdom,Allerdale,cnn
Moscow,7,GPE,2022,3,1,55.7504461,37.6174943,Russia,Moscow,cnn
Turkey,6,GPE,2022,3,1,38.9597594,34.9249653,Turkey,Akarca Köyü,cnn
Kherson,5,GPE,2022,3,1,46.5421715,33.4079326,Ukraine,,cnn
the United States,5,GPE,2022,3,1,29.6330078,-97.98859404468138,United States,,cnn
Japan,4,GPE,2022,3,1,36.5748441,139.2394179,Japan,Kiryu,cnn
Poland,4,GPE,2022,3,1,52.215933,19.134422,Poland,,cnn
Belarus,3,GPE,2022,3,1,53.4250605,27.6971358,Belarus,Шацкий сельский Совет,cnn
Lviv,3,GPE,2022,3,1,49.841952,24.0315921,Ukraine,,cnn
Sakhalin-1,3,GPE,2022,3,1,50.8503952,142.6509733,Russia,,cnn
Brazil,3,GPE,2022,3,1,-10.3333333,-53.2,Brazil,,cnn
the Russian Federation,3,GPE,2022,3,1,52.5161051,13.3834149,Germany,Berlin,cnn
Borodjanka,2,GPE,2022,3,1,50.6437677,29.9278296,Ukraine,,cnn
Hungary,2,GPE,2022,3,1,47.1817585,19.5060937,Hungary,Pusztavacs,cnn
Nebraska,2,GPE,2022,3,1,41.7370229,-99.5873816,United States,,cnn
Monterrey,1,GPE,2022,3,1,25.6802019,-100.315258,Mexico,Monterrey,cnn
Kyiv,15,LOC,2022,3,1,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Europe,3,LOC,2022,3,1,51.0,10.0,Germany,,cnn
Biden,3,LOC,2022,3,1,5.2290543,-1.0078989,Ghana,,cnn
Biden's State,2,LOC,2022,3,1,,,,,cnn
the Dnieper River,1,LOC,2022,3,1,38.6452532,-121.5493819,United States,Sacramento,cnn
the Sea of Okhotsk,1,LOC,2022,3,1,,,,,cnn
Black Sea,1,LOC,2022,3,1,43.87280435,33.99381558677739,,,cnn
Asia,1,LOC,2022,3,1,51.2086975,89.2343748,Russia,,cnn
the East Room,1,LOC,2022,3,1,50.8720894,0.0066988,United Kingdom,Lewes,cnn
Sky,1,LOC,2022,3,1,53.4198891,-7.9332454,Ireland,,cnn
Rritich,1,LOC,2022,3,1,,,,,cnn
Kyiv moments,1,LOC,2022,3,1,,,,,cnn
Holocaust,1,LOC,2022,3,1,49.6089657,6.1317644,Luxembourg,Luxembourg,cnn
Ukraine,69,GPE,2022,3,2,49.4871968,31.2718321,Ukraine,,cnn
Russia,44,GPE,2022,3,2,64.6863136,97.7453061,Russia,,cnn
US,17,GPE,2022,3,2,39.7837304,-100.445882,United States,,cnn
Kyiv,12,GPE,2022,3,2,50.4500336,30.5241361,Ukraine,Kyiv,cnn
Canada,10,GPE,2022,3,2,61.0666922,-107.991707,Canada,,cnn
China,7,GPE,2022,3,2,35.000074,104.999927,China,,cnn
the United States,5,GPE,2022,3,2,29.6330078,-97.98859404468138,United States,,cnn
Beijing,5,GPE,2022,3,2,39.906217,116.3912757,China,Beijing,cnn
Moscow,5,GPE,2022,3,2,55.7504461,37.6174943,Russia,Moscow,cnn
Cuba,5,GPE,2022,3,2,23.0131338,-80.8328748,Cuba,,cnn
South Korea,4,GPE,2022,3,2,36.638392,127.6961188,South Korea,Cheongju-si,cnn
Nicaragua,4,GPE,2022,3,2,12.6090157,-85.2936911,Nicaragua,Boaco (Municipio),cnn
Poland,3,GPE,2022,3,2,52.215933,19.134422,Poland,,cnn
Bucha,3,GPE,2022,3,2,50.5485813,30.2207143,Ukraine,,cnn
Mykolaiv,3,GPE,2022,3,2,47.3886032,31.9442334,Ukraine,,cnn
Kherson,3,GPE,2022,3,2,46.5421715,33.4079326,Ukraine,,cnn
Ukrainian,3,GPE,2022,3,2,,,,,cnn
Menendez,3,GPE,2022,3,2,-27.748501349999998,-64.25270524823966,Argentina,La Banda,cnn
